Augmented_SMILES,calc_PCE_percent
Cc1sc2c(-c3sc([Si](CCC)(CCC)CCC)cc3)c3cc(sc3c(c2c1)-c1ccc([Si](CCC)(CCC)CCC)s1)-c1sc(cc1)-c1c2nn(CC(CCCCCC)CCCCCCCC)nc2c(-c2sc(C)cc2)c(F)c1F.c1c(ccc(C2(c3ccc(cc3)CCCCCC)c3c(sc4c3c(c3c(c5c(s3)-c3sc(cc3C5(c3ccc(CCCCCC)cc3)c3ccc(CCCCCC)cc3)/C=C3\C(c5c(cccc5)C3=C(C#N)C#N)=O)c4OCC(CC)CCCC)OCC(CC)CCCC)-c3sc(/C=C4\C(c5ccccc5C4=C(C#N)C#N)=O)cc23)c1)CCCCCC,10.496
c1c2c(c3c(cc(C)s3)c(-c3ccc([Si](CCC)(CCC)CCC)s3)c2sc1-c1sc(cc1)-c1c(F)c(F)c(c2c1nn(CC(CCCCCCCC)CCCCCC)n2)-c1ccc(C)s1)-c1sc(cc1)[Si](CCC)(CCC)CCC.c1cc(CCCCCC)ccc1C1(c2ccc(cc2)CCCCCC)c2c3c(sc2-c2c1cc(s2)/C=C1\C(c2c(cccc2)C1=C(C#N)C#N)=O)c(OCC(CCCC)CC)c1c2c(sc1c3OCC(CC)CCCC)-c1c(C2(c2ccc(CCCCCC)cc2)c2ccc(cc2)CCCCCC)cc(/C=C2\C(c3ccccc3C2=C(C#N)C#N)=O)s1,10.496
CCCCCCCCC(CCCCCC)Cc1ccc(-c2c3cc(-c4ccc(-c5c(F)c(F)c(-c6ccc(C)s6)c6nn(CCCCCCCC)nc56)s4)sc3c(-c3ccc(CCCCCCCCC(C)CCCCCC)s3)c3cc(C)sc23)s1.CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,6.43
c12c(c(c(c(c1-c1sc(cc1)-c1cc3c(-c4sc(CC(CCCCCCCC)CCCCCC)cc4)c4sc(cc4c(-c4sc(cc4)CCCCCCCCC(CCCCCC)C)c3s1)C)F)F)-c1sc(C)cc1)nn(CCCCCCCC)n2.C(CCCCC1(c2c(-c3c1cc(/C=C1/C(c4ccccc4C1=O)=C(C#N)C#N)s3)cc1C(c3c(-c1c2)sc(/C=C1\C(=O)c2c(C1=C(C#N)C#N)cccc2)c3)(CCCCCC)CCCCCC)CCCCCC)C,6.43
c1c(sc(c1)C)-c1c(c(F)c(c2c1nn(n2)CCCCCCCC)-c1sc(cc1)-c1cc2c(s1)c(-c1sc(cc1)CCCCCCCCC(C)CCCCCC)c1c(sc(c1)C)c2-c1sc(cc1)CC(CCCCCC)CCCCCCCC)F.C(CC1(CCCCCC)c2cc(/C=C3\C(=O)c4ccccc4C3=C(C#N)C#N)sc2-c2cc3C(CCCCCC)(c4cc(/C=C5/C(c6c(cccc6)C5=O)=C(C#N)C#N)sc4-c3cc12)CCCCCC)CCCC,6.43
c1(cc2c(s1)c(-c1sc(CCCCCCCCC(CCCCCC)C)cc1)c1cc(C)sc1c2-c1sc(cc1)CC(CCCCCC)CCCCCCCC)-c1sc(cc1)-c1c(c(c(c2nn(CCCCCCCC)nc21)-c1ccc(C)s1)F)F.C(C(C#N)=C1/C(=C/c2sc3-c4c(C(CCCCCC)(c3c2)CCCCCC)cc2c(c4)C(CCCCCC)(c3c-2sc(c3)/C=C2\C(=O)c3ccccc3C2=C(C#N)C#N)CCCCCC)C(c2ccccc21)=O)#N,6.43
Cc1ccc(-c2c(c(c(c3nn(CCCCCCCC)nc32)-c2ccc(-c3sc4c(c3)c(c3sc(C)cc3c4-c3sc(CCCCCCCCC(C)CCCCCC)cc3)-c3sc(CC(CCCCCC)CCCCCCCC)cc3)s2)F)F)s1.c1ccc2c(c1)C(/C(=C\c1sc3c(C(CCCCCC)(c4cc5-c6sc(cc6C(CCCCCC)(CCCCCC)c5cc-34)/C=C3/C(c4c(C3=O)cccc4)=C(C#N)C#N)CCCCCC)c1)C2=C(C#N)C#N)=O,6.43
C(CCCCC)C(CCCCCCCCc1ccc(s1)-c1c2sc(-c3sc(-c4c(F)c(c(-c5sc(C)cc5)c5nn(CCCCCCCC)nc45)F)cc3)cc2c(-c2sc(cc2)CC(CCCCCCCC)CCCCCC)c2c1cc(C)s2)C.C1(=O)/C(C(c2ccccc21)=C(C#N)C#N)=C\c1sc2-c3c(C(CCCCCC)(CCCCCC)c2c1)cc1-c2c(C(CCCCCC)(c1c3)CCCCCC)cc(s2)/C=C1\C(c2ccccc2C1=C(C#N)C#N)=O,6.43
CCCCCCCCc1ccc(-c2c3sc4cc(-c5ccc(-c6sc(-c7ccc(C)s7)c7c6C(=O)c6c(CC(CC)CCCC)sc(CC(CC)CCCC)c6C7=O)s5)sc4c3c(-c3ccc(CCCCCCCC)s3)c3sc4cc(C)sc4c23)s1.CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,10.366
C(CC)CC(CC)Cc1sc(c2C(=O)c3c(sc(-c4sc(cc4)-c4sc5c(c4)sc4c(-c6sc(cc6)CCCCCCCC)c6c(c(-c7ccc(CCCCCCCC)s7)c54)sc4cc(C)sc64)c3C(=O)c12)-c1sc(cc1)C)CC(CC)CCCC.c1cc2C(=O)/C(C(c2cc1)=C(C#N)C#N)=C\c1sc2c(C(c3c-2cc2c(-c4sc(cc4C2(CCCCCC)CCCCCC)/C=C2/C(=C(C#N)C#N)c4c(C2=O)cccc4)c3)(CCCCCC)CCCCCC)c1,10.366
C(CCc1ccc(s1)-c1c2sc3cc(sc3c2c(-c2ccc(s2)CCCCCCCC)c2c1c1c(cc(s1)-c1sc(cc1)-c1sc(c3C(=O)c4c(CC(CC)CCCC)sc(CC(CCCC)CC)c4C(c13)=O)-c1ccc(s1)C)s2)C)CCCCC.c1ccc2c(C(/C(C2=O)=C/c2cc3C(c4c(-c3s2)cc2c(c4)-c3sc(cc3C2(CCCCCC)CCCCCC)/C=C2/C(=C(C#N)C#N)c3c(cccc3)C2=O)(CCCCCC)CCCCCC)=C(C#N)C#N)c1,10.366
C(CCCCCCc1ccc(s1)-c1c2c(c(-c3sc(CCCCCCCC)cc3)c3c1sc1c3sc(c1)-c1ccc(-c3c4C(c5c(sc(CC(CCCC)CC)c5C(c4c(s3)-c3sc(C)cc3)=O)CC(CCCC)CC)=O)s1)sc1c2sc(C)c1)C.c1ccc2c(c1)C(=C(C#N)C#N)/C(=C/c1sc3c(C(CCCCCC)(CCCCCC)c4cc5c(cc-34)C(CCCCCC)(CCCCCC)c3cc(sc3-5)/C=C3/C(=C(C#N)C#N)c4c(cccc4)C3=O)c1)C2=O,10.366
c12c(CC(CCCC)CC)sc(c1C(c1c(C2=O)c(-c2sc(cc2)C)sc1-c1ccc(-c2sc3c(c2)sc2c3c(-c3ccc(s3)CCCCCCCC)c3sc4c(c3c2-c2sc(cc2)CCCCCCCC)sc(C)c4)s1)=O)CC(CCCC)CC.C(C)CCCCC1(c2c(-c3c1cc1-c4c(cc(s4)/C=C4/C(c5c(cccc5)C4=O)=C(C#N)C#N)C(CCCCCC)(CCCCCC)c1c3)sc(/C=C1/C(c3ccccc3C1=O)=C(C#N)C#N)c2)CCCCCC,10.366
s1c(-c2c3sc4cc(sc4c3c(c3c2c2c(cc(s2)-c2sc(cc2)-c2sc(-c4ccc(C)s4)c4c2C(=O)c2c(C4=O)c(sc2CC(CC)CCCC)CC(CCCC)CC)s3)-c2sc(CCCCCCCC)cc2)C)ccc1CCCCCCCC.C1(=C/c2cc3C(CCCCCC)(c4c(-c3s2)cc2c(-c3c(C2(CCCCCC)CCCCCC)cc(/C=C2/C(c5ccccc5C2=O)=C(C#N)C#N)s3)c4)CCCCCC)\C(=C(C#N)C#N)c2ccccc2C1=O,10.366
CCCCCCC(CCCC)CSOC(=O)c1cc(-c2cc(C(=O)OSCC(CCCC)CCCCCC)c(-c3ccc(C)s3)s2)sc1-c1ccc(C)s1.CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,5.901
CCCCCCC(CSOC(=O)c1cc(sc1-c1ccc(C)s1)-c1cc(C(=O)OSCC(CCCCCC)CCCC)c(s1)-c1sc(cc1)C)CCCC.c12c(sc(c2)/C=C2\C(c3ccccc3C2=C(C#N)C#N)=O)-c2cc3C(CCCCCC)(CCCCCC)c4c(-c3cc2C1(CCCCCC)CCCCCC)sc(/C=C1/C(c2c(cccc2)C1=O)=C(C#N)C#N)c4,5.901
C(C(CCCC)CSOC(c1cc(-c2sc(c(c2)C(OSCC(CCCCCC)CCCC)=O)-c2ccc(C)s2)sc1-c1ccc(C)s1)=O)CCCCC.C(CCCCC1(CCCCCC)c2c(-c3sc(cc31)/C=C1/C(c3ccccc3C1=O)=C(C#N)C#N)cc1c(-c3c(cc(s3)/C=C3/C(=C(C#N)C#N)c4c(cccc4)C3=O)C1(CCCCCC)CCCCCC)c2)C,5.901
C(CC)CCCC(CSOC(=O)c1cc(sc1-c1sc(C)cc1)-c1cc(C(OSCC(CCCCCC)CCCC)=O)c(-c2ccc(C)s2)s1)CCCC.c1c2c(-c3c(cc(s3)/C=C3/C(=C(C#N)C#N)c4c(C3=O)cccc4)C2(CCCCCC)CCCCCC)cc2C(c3c(-c21)sc(c3)/C=C1\C(c2c(cccc2)C1=C(C#N)C#N)=O)(CCCCCC)CCCCCC,5.901
Cc1sc(-c2sc(cc2C(OSCC(CCCCCC)CCCC)=O)-c2sc(c(C(OSCC(CCCCCC)CCCC)=O)c2)-c2sc(C)cc2)cc1.C(CCCCC)C1(CCCCCC)c2cc(/C=C3/C(=C(C#N)C#N)c4c(C3=O)cccc4)sc2-c2cc3C(CCCCCC)(CCCCCC)c4cc(sc4-c3cc12)/C=C1/C(=C(C#N)C#N)c2c(C1=O)cccc2,5.901
Cc1sc(cc1)-c1sc(-c2cc(C(=O)OSCC(CCCC)CCCCCC)c(-c3sc(C)cc3)s2)cc1C(OSCC(CCCC)CCCCCC)=O.C(CCCCC)C1(CCCCCC)c2c(sc(c2)/C=C2\C(c3c(cccc3)C2=C(C#N)C#N)=O)-c2c1cc1c(c2)C(CCCCCC)(c2c-1sc(c2)/C=C1/C(c2c(cccc2)C1=O)=C(C#N)C#N)CCCCCC,5.901
CCCCCCCCCCCCOc1c(OCCCCCCCCCCCC)c(-c2ccc(-c3cc4c(-c5cc(F)c(CC(CC)CCCC)c(F)c5)c5sc(C)cc5c(-c5cc(F)c(CC(CC)CCCC)c(F)c5)c4s3)s2)c2nsnc2c1-c1ccc(C)s1.CCCCCCC1(CCCCCC)c2cc3c(cc2-c2sc(/C=C4\C(=O)c5ccccc5C4=C(C#N)C#N)cc21)C(CCCCCC)(CCCCCC)c1cc(/C=C2\C(=O)c4ccccc4C2=C(C#N)C#N)sc1-3,11.085
O(CCCCCCCCCCCC)c1c(c(-c2ccc(s2)C)c2c(nsn2)c1-c1ccc(s1)-c1sc2c(-c3cc(c(c(c3)F)CC(CC)CCCC)F)c3c(sc(c3)C)c(c2c1)-c1cc(F)c(CC(CCCC)CC)c(F)c1)OCCCCCCCCCCCC.N#CC(C#N)=C1/C(C(=O)c2ccccc12)=C/c1sc2c(C(CCCCCC)(CCCCCC)c3cc4c(C(c5c-4sc(/C=C4\C(c6ccccc6C4=C(C#N)C#N)=O)c5)(CCCCCC)CCCCCC)cc-23)c1,11.085
c12sc(-c3ccc(s3)-c3c4nsnc4c(c(c3OCCCCCCCCCCCC)OCCCCCCCCCCCC)-c3ccc(s3)C)cc1c(-c1cc(F)c(c(F)c1)CC(CCCC)CC)c1sc(C)cc1c2-c1cc(c(c(c1)F)CC(CCCC)CC)F.C(CCC1(CCCCCC)c2c(-c3sc(/C=C4\C(c5ccccc5C4=C(C#N)C#N)=O)cc13)cc1c(c2)-c2c(C1(CCCCCC)CCCCCC)cc(/C=C1/C(=C(C#N)C#N)c3c(C1=O)cccc3)s2)CCC,11.085
c1c(F)c(CC(CCCC)CC)c(F)cc1-c1c2cc(sc2c(-c2cc(c(c(c2)F)CC(CCCC)CC)F)c2c1sc(c2)C)-c1sc(cc1)-c1c(OCCCCCCCCCCCC)c(OCCCCCCCCCCCC)c(c2c1nsn2)-c1ccc(C)s1.C(CCCCC)C1(c2cc3c(C(CCCCCC)(CCCCCC)c4cc(sc-34)/C=C3/C(=C(C#N)C#N)c4c(C3=O)cccc4)cc2-c2sc(/C=C3/C(c4c(C3=O)cccc4)=C(C#N)C#N)cc21)CCCCCC,11.085
s1c(ccc1-c1cc2c(-c3cc(F)c(CC(CCCC)CC)c(c3)F)c3sc(cc3c(c2s1)-c1cc(F)c(CC(CC)CCCC)c(c1)F)C)-c1c(c(OCCCCCCCCCCCC)c(-c2ccc(s2)C)c2c1nsn2)OCCCCCCCCCCCC.s1c(/C=C2/C(=C(C#N)C#N)c3ccccc3C2=O)cc2c1-c1cc3C(c4c(sc(/C=C5/C(=C(C#N)C#N)c6ccccc6C5=O)c4)-c3cc1C2(CCCCCC)CCCCCC)(CCCCCC)CCCCCC,11.085
CCC(CCCC)Cc1c(cc(-c2c3sc(cc3c(-c3cc(F)c(c(c3)F)CC(CCCC)CC)c3c2cc(-c2ccc(-c4c5nsnc5c(c(OCCCCCCCCCCCC)c4OCCCCCCCCCCCC)-c4sc(cc4)C)s2)s3)C)cc1F)F.C(\c1cc2c(s1)-c1cc3C(CCCCCC)(c4cc(/C=C5/C(=C(C#N)C#N)c6c(C5=O)cccc6)sc4-c3cc1C2(CCCCCC)CCCCCC)CCCCCC)=C1\C(c2c(C1=C(C#N)C#N)cccc2)=O,11.085
CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(C)s3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc([Si](CCC)(CCC)CCC)s6)c6sc(C)cc6c(-c6ccc([Si](CCC)(CCC)CCC)s6)c5s4)s3)c2n1.CCCCCCC(CCCC)CSc1ccc(C2(c3ccc(SCC(CCCC)CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc8ccccc8cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(SCC(CCCC)CCCCCC)cc2)(c2ccc(SCC(CCCC)CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc6ccccc6cc5C4=C(C#N)C#N)sc23)cc1,11.051
C(CCCCCC(CCCCCC)Cn1nc2c(c(-c3sc(-c4cc5c(s4)c(-c4ccc([Si](CCC)(CCC)CCC)s4)c4c(c5-c5sc([Si](CCC)(CCC)CCC)cc5)sc(c4)C)cc3)c(F)c(F)c2-c2sc(C)cc2)n1)CC.c1ccc2cc3c(C(/C(=C/c4cc5sc6-c7cc8c(-c9c(c%10c(cc(s%10)/C=C%10\C(c%11c(cc%12ccccc%12c%11)C%10=C(C#N)C#N)=O)s9)C8(c8ccc(cc8)SCC(CCCCCC)CCCC)c8ccc(cc8)SCC(CCCC)CCCCCC)cc7C(c7ccc(SCC(CCCC)CCCCCC)cc7)(c7ccc(cc7)SCC(CCCC)CCCCCC)c6c5s4)C3=O)=C(C#N)C#N)cc2c1,11.051
CCC[Si](CCC)(CCC)c1sc(cc1)-c1c2c(c(-c3sc([Si](CCC)(CCC)CCC)cc3)c3cc(-c4sc(cc4)-c4c(c(F)c(c5c4nn(n5)CC(CCCCCC)CCCCCCCC)-c4sc(cc4)C)F)sc31)sc(c2)C.C(CC)CC(CSc1ccc(cc1)C1(c2c(cc3C(c4ccc(cc4)SCC(CCCCCC)CCCC)(c4ccc(cc4)SCC(CCCC)CCCCCC)c4c5c(cc(s5)/C=C5/C(c6c(C5=O)cc5c(c6)cccc5)=C(C#N)C#N)sc4-c3c2)-c2c1c1c(s2)cc(s1)/C=C1\C(=O)c2cc3c(cc2C1=C(C#N)C#N)cccc3)c1ccc(SCC(CCCC)CCCCCC)cc1)CCCCCC,11.051
[Si](c1sc(cc1)-c1c2c(c(-c3ccc(s3)[Si](CCC)(CCC)CCC)c3sc(cc13)C)cc(s2)-c1ccc(s1)-c1c(c(c(-c2ccc(s2)C)c2nn(nc21)CC(CCCCCC)CCCCCCCC)F)F)(CCC)(CCC)CCC.C(Sc1ccc(C2(c3ccc(SCC(CCCC)CCCCCC)cc3)c3c(-c4cc5c(cc24)-c2c(C5(c4ccc(SCC(CCCCCC)CCCC)cc4)c4ccc(SCC(CCCCCC)CCCC)cc4)c4sc(/C=C5\C(=O)c6cc7ccccc7cc6C5=C(C#N)C#N)cc4s2)sc2cc(sc23)/C=C2/C(=C(C#N)C#N)c3cc4ccccc4cc3C2=O)cc1)C(CCCCCC)CCCC,11.051
c1(sc(cc1)-c1sc2c(-c3sc([Si](CCC)(CCC)CCC)cc3)c3c(c(-c4ccc([Si](CCC)(CCC)CCC)s4)c2c1)sc(c3)C)-c1c2nn(nc2c(c(c1F)F)-c1ccc(s1)C)CC(CCCCCC)CCCCCCCC.C(C(=C1c2cc3ccccc3cc2C(/C1=C\c1cc2c(s1)c1C(c3c(cc4C(c5ccc(cc5)SCC(CCCC)CCCCCC)(c5ccc(SCC(CCCCCC)CCCC)cc5)c5c(sc6cc(/C=C7\C(c8cc9ccccc9cc8C7=C(C#N)C#N)=O)sc65)-c4c3)-c1s2)(c1ccc(cc1)SCC(CCCC)CCCCCC)c1ccc(SCC(CCCCCC)CCCC)cc1)=O)C#N)#N,11.051
C(C(CCCCCC)Cn1nc2c(c(F)c(c(c2n1)-c1sc(C)cc1)F)-c1ccc(-c2sc3c(c2)c(c2sc(C)cc2c3-c2sc([Si](CCC)(CCC)CCC)cc2)-c2sc(cc2)[Si](CCC)(CCC)CCC)s1)CCCCCCC.c12cc3C(c4ccc(SCC(CCCCCC)CCCC)cc4)(c4ccc(SCC(CCCCCC)CCCC)cc4)c4c(-c3cc2C(c2ccc(cc2)SCC(CCCC)CCCCCC)(c2ccc(cc2)SCC(CCCC)CCCCCC)c2c3sc(/C=C5\C(=O)c6cc7c(cc6C5=C(C#N)C#N)cccc7)cc3sc2-1)sc1cc(/C=C2/C(=C(C#N)C#N)c3cc5ccccc5cc3C2=O)sc14,11.051
CCCCC(CC)Cc1ccc(-c2c3cc(-c4ccc(-c5sc(-c6ccc(C)s6)c6c5C(=O)c5c(CC(CC)CCCC)sc(CC(CC)CCCC)c5C6=O)s4)sc3c(-c3ccc(CC(CC)CCCC)s3)c3cc(C)sc23)s1.CCCCCCC(CCCC)CSc1ccc(C2(c3ccc(SCC(CCCC)CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc8ccccc8cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(SCC(CCCC)CCCCCC)cc2)(c2ccc(SCC(CCCC)CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc6ccccc6cc5C4=C(C#N)C#N)sc23)cc1,9.917
s1c2c(-c3sc(CC(CCCC)CC)cc3)c3c(c(-c4sc(CC(CCCC)CC)cc4)c2cc1-c1ccc(-c2c4c(C(=O)c5c(c(sc5CC(CCCC)CC)CC(CC)CCCC)C4=O)c(-c4sc(C)cc4)s2)s1)sc(C)c3.C(CC(CSc1ccc(C2(c3c(sc4cc(/C=C5/C(=C(C#N)C#N)c6cc7c(cccc7)cc6C5=O)sc43)-c3cc4c(-c5c(C4(c4ccc(SCC(CCCCCC)CCCC)cc4)c4ccc(SCC(CCCC)CCCCCC)cc4)c4c(cc(s4)/C=C4\C(=O)c6cc7c(cccc7)cc6C4=C(C#N)C#N)s5)cc32)c2ccc(cc2)SCC(CCCCCC)CCCC)cc1)CCCCCC)CC,9.917
c1(C)sc2c(c1)c(-c1sc(cc1)CC(CCCC)CC)c1sc(cc1c2-c1sc(CC(CC)CCCC)cc1)-c1sc(cc1)-c1c2C(c3c(CC(CCCC)CC)sc(CC(CCCC)CC)c3C(c2c(s1)-c1sc(C)cc1)=O)=O.C(CCC)CCC(CCCC)CSc1ccc(cc1)C1(c2ccc(SCC(CCCCCC)CCCC)cc2)c2c(-c3c1c1sc(cc1s3)/C=C1\C(c3cc4ccccc4cc3C1=C(C#N)C#N)=O)cc1c(c2)-c2sc3cc(/C=C4/C(=C(C#N)C#N)c5c(cc6c(c5)cccc6)C4=O)sc3c2C1(c1ccc(cc1)SCC(CCCCCC)CCCC)c1ccc(cc1)SCC(CCCCCC)CCCC,9.917
c1cc(sc1-c1c2c(c(-c3sc(C)cc3)s1)C(=O)c1c(C2=O)c(CC(CCCC)CC)sc1CC(CC)CCCC)-c1sc2c(-c3ccc(s3)CC(CCCC)CC)c3c(c(-c4sc(CC(CCCC)CC)cc4)c2c1)sc(C)c3.C(CC)CC(CSc1ccc(cc1)C1(c2ccc(SCC(CCCCCC)CCCC)cc2)c2c3sc(/C=C4/C(=C(C#N)C#N)c5cc6ccccc6cc5C4=O)cc3sc2-c2cc3c(cc21)-c1sc2cc(sc2c1C3(c1ccc(SCC(CCCCCC)CCCC)cc1)c1ccc(cc1)SCC(CCCCCC)CCCC)/C=C1/C(=C(C#N)C#N)c2c(cc3c(cccc3)c2)C1=O)CCCCCC,9.917
c1cc(-c2c3c(c(-c4ccc(s4)C)s2)C(=O)c2c(C3=O)c(sc2CC(CCCC)CC)CC(CC)CCCC)sc1-c1cc2c(c(-c3sc(CC(CC)CCCC)cc3)c3c(sc(c3)C)c2-c2ccc(CC(CCCC)CC)s2)s1.c12sc(/C=C3/C(c4c(C3=O)cc3c(c4)cccc3)=C(C#N)C#N)cc2sc2-c3c(cc4c(C(c5c-4sc4cc(sc54)/C=C4\C(c5c(cc6ccccc6c5)C4=C(C#N)C#N)=O)(c4ccc(cc4)SCC(CCCCCC)CCCC)c4ccc(cc4)SCC(CCCC)CCCCCC)c3)C(c3ccc(cc3)SCC(CCCCCC)CCCC)(c3ccc(SCC(CCCCCC)CCCC)cc3)c21,9.917
C(C(CCCC)Cc1sc(cc1)-c1c2cc(-c3sc(cc3)-c3c4c(C(=O)c5c(CC(CC)CCCC)sc(c5C4=O)CC(CC)CCCC)c(s3)-c3sc(C)cc3)sc2c(c2cc(C)sc21)-c1ccc(CC(CC)CCCC)s1)C.c12c(cc3c(c1)C(c1ccc(cc1)SCC(CCCC)CCCCCC)(c1ccc(SCC(CCCCCC)CCCC)cc1)c1c-3sc3cc(/C=C4/C(c5c(C4=O)cc4ccccc4c5)=C(C#N)C#N)sc13)C(c1c-2sc2cc(/C=C3\C(c4cc5c(cc4C3=C(C#N)C#N)cccc5)=O)sc21)(c1ccc(cc1)SCC(CCCCCC)CCCC)c1ccc(SCC(CCCC)CCCCCC)cc1,9.917
CCCCCCC(CCCC)CSOC(=O)c1cc(-c2cc(C(=O)OSCC(CCCC)CCCCCC)c(-c3ccc(C)s3)s2)sc1-c1ccc(C)s1.CCCCCCC(CCCC)CSc1ccc(C2(c3ccc(SCC(CCCC)CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc8ccccc8cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(SCC(CCCC)CCCCCC)cc2)(c2ccc(SCC(CCCC)CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc6ccccc6cc5C4=C(C#N)C#N)sc23)cc1,10.353
c1cc(C)sc1-c1c(cc(-c2sc(c(c2)C(=O)OSCC(CCCCCC)CCCC)-c2ccc(s2)C)s1)C(=O)OSCC(CCCCCC)CCCC.c12-c3c(c4c(cc(/C=C5\C(c6c(cc7ccccc7c6)C5=C(C#N)C#N)=O)s4)s3)C(c2cc2c(c1)C(c1ccc(cc1)SCC(CCCCCC)CCCC)(c1ccc(cc1)SCC(CCCC)CCCCCC)c1c-2sc2cc(sc12)/C=C1\C(=O)c2cc3ccccc3cc2C1=C(C#N)C#N)(c1ccc(cc1)SCC(CCCC)CCCCCC)c1ccc(SCC(CCCC)CCCCCC)cc1,10.353
C(CC(CSOC(c1cc(-c2cc(c(-c3ccc(C)s3)s2)C(=O)OSCC(CCCCCC)CCCC)sc1-c1sc(C)cc1)=O)CCCC)CCCC.c1cc(C2(c3c(sc4cc(sc34)/C=C3\C(=O)c4cc5ccccc5cc4C3=C(C#N)C#N)-c3c2cc2c(C(c4ccc(SCC(CCCCCC)CCCC)cc4)(c4c5sc(cc5sc-24)/C=C2\C(=O)c4cc5ccccc5cc4C2=C(C#N)C#N)c2ccc(SCC(CCCC)CCCCCC)cc2)c3)c2ccc(cc2)SCC(CCCC)CCCCCC)ccc1SCC(CCCCCC)CCCC,10.353
C(CCCCC)C(CSOC(=O)c1cc(sc1-c1ccc(s1)C)-c1sc(-c2ccc(s2)C)c(C(OSCC(CCCC)CCCCCC)=O)c1)CCCC.C(C(CCCCCC)CSc1ccc(cc1)C1(c2ccc(SCC(CCCC)CCCCCC)cc2)c2cc3c(C(c4ccc(cc4)SCC(CCCCCC)CCCC)(c4c5sc(/C=C6/C(=C(C#N)C#N)c7c(C6=O)cc6c(cccc6)c7)cc5sc4-3)c3ccc(cc3)SCC(CCCCCC)CCCC)cc2-c2c1c1sc(cc1s2)/C=C1/C(=C(C#N)C#N)c2cc3ccccc3cc2C1=O)CCC,10.353
C(CCC)CCC(CSOC(c1cc(sc1-c1ccc(s1)C)-c1sc(-c2sc(C)cc2)c(c1)C(=O)OSCC(CCCCCC)CCCC)=O)CCCC.C(=C1c2cc3ccccc3cc2C(/C1=C\c1sc2c3C(c4ccc(cc4)SCC(CCCCCC)CCCC)(c4c(-c3sc2c1)cc1c(c4)-c2sc3cc(sc3c2C1(c1ccc(cc1)SCC(CCCCCC)CCCC)c1ccc(cc1)SCC(CCCCCC)CCCC)/C=C1\C(=O)c2cc3ccccc3cc2C1=C(C#N)C#N)c1ccc(cc1)SCC(CCCC)CCCCCC)=O)(C#N)C#N,10.353
c1(cc(c(s1)-c1ccc(s1)C)C(=O)OSCC(CCCC)CCCCCC)-c1sc(-c2ccc(C)s2)c(C(=O)OSCC(CCCC)CCCCCC)c1.S(CC(CCCC)CCCCCC)c1ccc(cc1)C1(c2cc3-c4c(C(c5ccc(cc5)SCC(CCCC)CCCCCC)(c5ccc(SCC(CCCCCC)CCCC)cc5)c3cc2-c2c1c1sc(cc1s2)/C=C1/C(c2cc3c(cccc3)cc2C1=O)=C(C#N)C#N)c1c(s4)cc(s1)/C=C1\C(=O)c2c(cc3ccccc3c2)C1=C(C#N)C#N)c1ccc(SCC(CCCC)CCCCCC)cc1,10.353
CCCCCCCCC(CCCCCC)Cn1nc2c(-c3ccc(C)s3)c(F)c(F)c(-c3ccc(-c4cc5c(-c6ccc([Si](CCC)(CCC)CCC)s6)c6sc(C)cc6c(-c6ccc([Si](CCC)(CCC)CCC)s6)c5s4)s3)c2n1.CCCCCCC(CCCC)CSOc1ccc(C2(c3ccc(OSCC(CCCC)CCCCCC)cc3)c3cc4c(cc3-c3sc5cc(/C=C6\C(=O)c7cc8ccccc8cc7C6=C(C#N)C#N)sc5c32)C(c2ccc(OSCC(CCCC)CCCCCC)cc2)(c2ccc(OSCC(CCCC)CCCCCC)cc2)c2c-4sc3cc(/C=C4\C(=O)c5cc6ccccc6cc5C4=C(C#N)C#N)sc23)cc1,8.278
